timestamp,app_name,activity_type,lat,long,bluetooth_connected,audio_connected,wifi_connected,brightness_level,is_weekday,is_charging,session_nr
2018-06-13 20:11:37,Instagram,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.00685,1,0,12
2018-06-13 20:13:38,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.006275,1,0,12
2018-06-13 20:13:40,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.00605,1,0,12
2018-06-13 20:14:04,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.0058,1,0,12
2018-06-13 20:14:06,Chrome,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.005575,1,0,12
2018-06-13 20:14:36,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.00515,1,0,12
2018-06-13 20:14:40,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.004875,1,0,12
2018-06-13 20:30:30,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.00965,1,0,12
2018-06-13 20:30:32,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,3,False,0.0087,1,0,12
2018-06-13 20:33:39,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.0004,1,0,12
2018-06-13 20:39:55,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.0007,1,0,12
2018-06-13 20:49:12,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.0003,1,0,12
2018-06-13 20:50:42,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.000275,1,0,12
2018-06-13 20:54:26,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.00045,1,0,12
2018-06-13 21:01:07,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.00445,1,1,12
2018-06-13 21:06:19,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.002925,1,1,12
2018-06-13 21:06:21,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.00275,1,1,12
2018-06-13 21:07:55,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.002575,1,1,12
2018-06-13 21:07:57,Chrome,STILL,52.373424742025406,4.8365805997637095,0,1,False,0.00285,1,1,12
2018-06-13 21:25:49,WhatsApp,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.001325,1,1,12
2018-06-13 21:26:36,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.000975,1,1,12
2018-06-13 21:26:42,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.0,1,1,12
2018-06-13 22:09:01,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.000125,1,1,13
2018-06-13 22:09:07,Music Center,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:19,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:27,Google,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:43,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:47,System UI,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:49,Instagram,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:51,System UI,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:53,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:09:55,Instagram,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.00015,1,1,13
2018-06-13 22:13:29,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.0,1,1,13
2018-06-13 22:20:13,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.000125,1,1,13
2018-06-13 22:33:15,launcher instance,STILL,52.373424742025406,4.8365805997637095,0,1,True,0.000175,1,1,13
2018-06-13 22:34:56,launcher instance,STILL,52.3734606,4.8360218,0,1,True,0.0001,1,1,13
2018-06-13 22:36:43,launcher instance,STILL,52.3734606,4.8360218,0,1,True,0.00015,1,1,13
2018-06-13 22:48:16,launcher instance,STILL,52.3734606,4.8360218,0,1,True,0.00015,1,1,13
2018-06-13 22:48:21,launcher instance,STILL,52.3734606,4.8360218,0,1,True,0.00015,1,1,13
2018-06-14 00:49:21,launcher instance,STILL,52.373465899304506,4.835954838837923,0,1,True,5e-05,1,0,14
2018-06-14 00:49:23,Instagram,STILL,52.373465899304506,4.835954838837923,0,1,True,5e-05,1,0,14
2018-06-14 06:46:37,Instagram,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 06:46:49,Instagram,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 06:46:57,WhatsApp,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:03:28,WhatsApp,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:04:13,WhatsApp,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:04:17,Clock,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:15:46,Clock,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:15:53,Clock,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:30:23,Clock,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:30:27,Bixby Home,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 07:30:41,Clock,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,15
2018-06-14 08:02:30,Clock,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,16
2018-06-14 08:02:34,WhatsApp,STILL,52.373465899304506,4.835954838837923,0,1,True,0.0,1,0,16
2018-06-14 08:11:39,WhatsApp,STILL,52.37312519906415,4.836629974211086,0,1,True,2.5e-05,1,0,16
2018-06-14 08:19:57,WhatsApp,STILL,52.37369591474353,4.836045260369548,0,1,True,7.5e-05,1,0,16
2018-06-14 08:21:10,Jabong,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:21:34,WhatsApp,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:21:43,System UI,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.0002,1,0,16
2018-06-14 08:21:45,Jabong,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:22:28,WhatsApp,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.000125,1,0,16
2018-06-14 08:25:47,launcher instance,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:25:53,MyLebara,WALKING,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:26:44,Banking,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:26:57,Samsung Internet,STILL,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:26:59,MyLebara,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:27:03,System UI,STILL,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:27:07,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:27:21,System UI,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:27:23,MyLebara,STILL,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:27:46,Messages,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:27:58,System UI,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:28:00,MyLebara,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:28:08,launcher instance,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:28:10,System UI,STILL,52.37301480272216,4.836158382508912,0,1,True,0.0002,1,0,16
2018-06-14 08:28:12,MyLebara,STILL,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:28:18,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000175,1,0,16
2018-06-14 08:28:57,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,0.00015,1,0,16
2018-06-14 08:30:27,Chrome,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001175,1,0,16
2018-06-14 08:30:43,Settings,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001075,1,0,16
2018-06-14 08:30:59,Device maintenance,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001075,1,0,16
2018-06-14 08:31:04,Settings,STILL,52.37301480272216,4.836158382508912,0,1,True,0.0011,1,0,16
2018-06-14 08:31:12,Device maintenance,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001025,1,0,16
2018-06-14 08:31:44,launcher instance,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001025,1,0,16
2018-06-14 08:31:46,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001025,1,0,16
2018-06-14 08:31:49,launcher instance,STILL,52.37301480272216,4.836158382508912,0,1,True,0.001375,1,0,16
2018-06-14 08:31:57,Instagram,STILL,52.37301480272216,4.836158382508912,0,1,True,0.000975,1,0,16
2018-06-14 08:34:45,Instagram,STILL,52.37301480272216,4.836158382508912,0,1,True,0.0003,1,0,16
2018-06-14 08:47:15,Instagram,STILL,52.37301480272216,4.836158382508912,0,1,True,0.0001,1,0,16
2018-06-14 08:47:19,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,7.5e-05,1,0,16
2018-06-14 08:48:08,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,7.5e-05,1,0,16
2018-06-14 08:55:40,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,5e-05,1,0,16
2018-06-14 09:00:03,WhatsApp,STILL,52.37301480272216,4.836158382508912,0,1,True,7.5e-05,1,0,16
2018-06-14 09:01:04,WhatsApp,STILL,52.37370496790359,4.836139050531792,0,1,True,0.00015,1,0,16
2018-06-14 09:01:06,launcher instance,STILL,52.37370496790359,4.836139050531792,0,1,True,0.000175,1,0,16
2018-06-14 09:02:04,WhatsApp,STILL,52.37323342720038,4.836524698700909,0,1,True,0.00015,1,0,16
2018-06-14 09:02:51,launcher instance,STILL,52.37323342720038,4.836524698700909,0,1,True,0.000175,1,0,16
2018-06-14 09:02:53,Instagram,STILL,52.37323342720038,4.836524698700909,0,1,True,0.00015,1,0,16
2018-06-14 09:03:20,WhatsApp,STILL,52.37323342720038,4.836524698700909,0,1,True,0.0001,1,0,16
2018-06-14 09:22:34,WhatsApp,ON_BICYCLE,52.37323342720038,4.836524698700909,0,1,True,0.00085,1,0,16
2018-06-14 09:25:12,WhatsApp,WALKING,52.37323342720038,4.836524698700909,0,1,False,0.0754,1,0,16
2018-06-14 09:26:33,WhatsApp,WALKING,52.372990689443434,4.835387745722012,0,1,False,0.090525,1,0,16
2018-06-14 09:27:46,WhatsApp,WALKING,52.37262777685935,4.835304685978564,0,1,False,0.017275,1,0,16
2018-06-14 09:28:00,launcher instance,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.024625,1,0,16
2018-06-14 09:28:02,Samsung Music,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.012475,1,0,16
2018-06-14 09:28:04,Chrome,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.08495,1,0,16
2018-06-14 09:28:18,launcher instance,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.021225,1,0,16
2018-06-14 09:28:20,Messenger,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.032575,1,0,16
2018-06-14 09:28:38,launcher instance,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.0175,1,0,16
2018-06-14 09:28:40,Messenger,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.018725,1,0,16
2018-06-14 09:28:57,System UI,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.3434,1,0,16
2018-06-14 09:28:59,Messenger,WALKING,52.369885800056544,4.834610320884298,0,3,False,0.03845,1,0,16
2018-06-14 09:29:15,WhatsApp,STILL,52.369885800056544,4.834610320884298,0,3,False,0.35685,1,0,16
2018-06-14 09:29:49,WhatsApp,STILL,52.358843727985104,4.834114505694823,0,3,False,0.3423,1,0,16
2018-06-14 09:29:55,launcher instance,STILL,52.358843727985104,4.834114505694823,0,3,False,0.005075,1,0,16
2018-06-14 09:29:57,Samsung Music,STILL,52.358843727985104,4.834114505694823,0,3,False,0.004475,1,0,16
2018-06-14 09:31:02,Samsung Music,IN_VEHICLE,52.358843727985104,4.834114505694823,0,3,False,0.057725,1,0,16
2018-06-14 09:31:06,WhatsApp,IN_VEHICLE,52.358843727985104,4.834114505694823,0,3,False,0.0275,1,0,16
2018-06-14 09:34:59,WhatsApp,IN_VEHICLE,52.35390246026168,4.833901358250491,0,3,False,0.008825,1,0,16
2018-06-14 09:36:44,WhatsApp,IN_VEHICLE,52.35390246026168,4.833901358250491,0,3,False,0.026825,1,0,16
2018-06-14 09:41:06,WhatsApp,IN_VEHICLE,52.33111980795235,4.902406757335324,0,3,False,0.018875,1,0,16
2018-06-14 09:41:23,WhatsApp,IN_VEHICLE,52.33111980795235,4.902406757335324,0,3,False,0.00795,1,0,16
2018-06-14 09:41:27,launcher instance,IN_VEHICLE,52.33111980795235,4.902406757335324,0,3,False,0.011775,1,0,16
2018-06-14 09:41:29,Maps,IN_VEHICLE,52.33111980795235,4.902406757335324,0,3,False,0.015625,1,0,16
2018-06-14 09:41:43,launcher instance,IN_VEHICLE,52.33011846741213,4.9089806664350935,0,3,False,0.040375,1,0,16
2018-06-14 09:41:45,System UI,IN_VEHICLE,52.33011846741213,4.9089806664350935,0,3,False,0.0407,1,0,16
2018-06-14 09:41:47,WhatsApp,IN_VEHICLE,52.33011846741213,4.9089806664350935,0,3,False,0.048225,1,0,16
2018-06-14 09:42:52,WhatsApp,IN_VEHICLE,52.33011846741213,4.9089806664350935,0,3,False,0.051125,1,0,16
2018-06-14 09:42:57,WhatsApp,IN_VEHICLE,52.33011846741213,4.9089806664350935,0,3,False,0.0322,1,0,16
2018-06-14 09:42:59,launcher instance,IN_VEHICLE,52.33230036760215,4.919689587958201,0,3,False,0.0382,1,0,16
2018-06-14 09:43:05,9292,IN_VEHICLE,52.33230036760215,4.919689587958201,0,3,False,0.0265,1,0,16
2018-06-14 09:43:54,9292,IN_VEHICLE,52.330707093392256,4.929182227207972,0,3,False,0.034575,1,0,16
2018-06-14 09:44:19,9292,WALKING,52.33034650900856,4.929486752493308,0,3,False,0.00745,1,0,16
2018-06-14 09:44:23,launcher instance,WALKING,52.33034650900856,4.929486752493308,0,3,False,0.00695,1,0,16
2018-06-14 09:44:25,WhatsApp,WALKING,52.33034650900856,4.929486752493308,0,3,False,0.007425,1,0,16
2018-06-14 09:45:01,launcher instance,WALKING,52.33034650900856,4.929486752493308,0,3,False,0.00685,1,0,16
2018-06-14 09:46:19,launcher instance,IN_VEHICLE,52.33034650900856,4.929486752493308,0,3,False,0.282525,1,0,16
2018-06-14 09:47:39,launcher instance,WALKING,52.33034650900856,4.929486752493308,0,3,False,0.16935,1,0,16
2018-06-14 09:47:45,WhatsApp,WALKING,52.32659193231558,4.9459023474001915,0,3,False,0.2445,1,0,16
2018-06-14 09:48:07,WhatsApp,WALKING,52.32632344883327,4.9463685032666245,0,3,False,0.1442,1,0,16
2018-06-14 09:52:10,WhatsApp,WALKING,52.32632344883327,4.9463685032666245,0,3,False,0.2079,1,0,16
2018-06-14 09:52:14,launcher instance,WALKING,52.32474790590469,4.9506686028969815,0,3,False,0.2433,1,0,16
2018-06-14 09:55:07,launcher instance,WALKING,52.32474790590469,4.9506686028969815,0,3,True,0.1676,1,0,16
2018-06-14 09:55:15,launcher instance,WALKING,52.32388630691607,4.954219695887857,0,1,True,0.003025,1,0,16
2018-06-14 09:55:19,Messenger,WALKING,52.32388630691607,4.954219695887857,0,1,True,0.0144,1,0,16
2018-06-14 10:19:00,Messenger,WALKING,52.32388630691607,4.954219695887857,0,1,True,0.007325,1,0,17
2018-06-14 10:19:08,launcher instance,WALKING,52.32388630691607,4.954219695887857,0,1,True,0.00735,1,0,17
2018-06-14 10:19:10,WhatsApp,WALKING,52.32388630691607,4.954219695887857,0,1,True,0.00955,1,0,17
2018-06-14 10:44:52,WhatsApp,STILL,52.32394740322803,4.9546589209036735,0,1,True,0.0083,1,0,18
2018-06-14 10:51:25,WhatsApp,STILL,52.32394740322803,4.9546589209036735,0,1,True,0.0083,1,0,18
2018-06-14 10:56:29,WhatsApp,STILL,52.32394740322803,4.9546589209036735,0,1,True,0.00355,1,0,18
2018-06-14 11:05:28,WhatsApp,STILL,52.32391668597296,4.954655188033519,0,1,True,0.006175,1,0,18
2018-06-14 11:05:32,launcher instance,STILL,52.32391668597296,4.954655188033519,0,1,True,0.002525,1,0,18
2018-06-14 11:05:34,System UI,STILL,52.32391668597296,4.954655188033519,0,1,True,0.0034,1,0,18
2018-06-14 11:10:14,System UI,STILL,52.32391668597296,4.954655188033519,0,1,True,0.00675,1,0,18
2018-06-14 11:10:18,WhatsApp,STILL,52.32391668597296,4.954655188033519,0,1,True,0.006625,1,0,18
2018-06-14 11:23:16,WhatsApp,STILL,52.32396139900017,4.954332169721049,0,1,True,0.0007,1,0,18
2018-06-14 11:53:45,WhatsApp,STILL,52.32396139900017,4.954332169721049,0,1,True,0.00775,1,0,19
2018-06-14 12:05:23,Phone,STILL,52.32396139900017,4.954332169721049,0,1,True,0.00775,1,0,19
2018-06-14 12:06:46,WhatsApp,STILL,52.3240678066597,4.9572110713645845,0,1,True,0.00995,1,0,19
2018-06-14 12:12:46,WhatsApp,STILL,52.3240678066597,4.9572110713645845,0,1,True,0.0102,1,0,19
2018-06-14 12:13:20,launcher instance,STILL,52.323865239854854,4.954773893461419,0,1,True,0.006675,1,0,19
2018-06-14 12:24:57,launcher instance,STILL,52.323865239854854,4.954773893461419,0,1,True,0.005575,1,0,19
2018-06-14 12:25:03,WhatsApp,STILL,52.323865239854854,4.954773893461419,0,1,True,0.0054,1,0,19
2018-06-14 12:28:12,WhatsApp,STILL,52.32400994443096,4.9546741178496525,0,1,True,0.005775,1,0,19
2018-06-14 12:53:17,WhatsApp,STILL,52.32400994443096,4.9546741178496525,0,1,True,0.00875,1,0,20
2018-06-14 12:55:19,WhatsApp,WALKING,52.32379769223896,4.954338101715235,0,1,True,0.0059,1,0,20
2018-06-14 13:16:35,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,1,True,0.007375,1,0,21
2018-06-14 13:19:52,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,1,True,0.006925,1,0,21
2018-06-14 13:23:33,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,1,True,0.001,1,0,21
2018-06-14 13:27:53,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,1,True,0.00135,1,0,21
2018-06-14 13:30:22,launcher instance,STILL,52.324053856251496,4.954518687591233,0,1,True,0.000675,1,0,21
2018-06-14 13:30:42,launcher instance,STILL,52.324053856251496,4.954518687591233,0,3,True,0.004,1,0,21
2018-06-14 13:32:09,launcher instance,STILL,52.324053856251496,4.954518687591233,0,3,True,0.002575,1,0,21
2018-06-14 13:32:11,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,3,True,0.00135,1,0,21
2018-06-14 13:32:53,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,3,True,0.001075,1,0,21
2018-06-14 13:34:36,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,3,True,0.0031,1,0,21
2018-06-14 13:35:12,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,3,True,0.00075,1,0,21
2018-06-14 13:42:46,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,3,True,0.0043,1,0,21
2018-06-14 13:43:08,Contacts,STILL,52.324053856251496,4.954518687591233,0,3,True,0.002275,1,0,21
2018-06-14 13:43:12,Phone,STILL,52.324053856251496,4.954518687591233,0,3,True,0.003625,1,0,21
2018-06-14 13:43:28,launcher instance,STILL,52.324053856251496,4.954518687591233,0,3,True,0.003125,1,0,21
2018-06-14 13:43:30,WhatsApp,STILL,52.324053856251496,4.954518687591233,0,3,True,0.0036,1,0,21
2018-06-14 13:44:56,WhatsApp,STILL,52.32398941028824,4.9540991730372195,0,3,True,0.006775,1,0,21
2018-06-14 13:45:48,WhatsApp,STILL,52.32390426233696,4.954314437527361,0,3,True,0.0068,1,0,21
2018-06-14 13:46:06,Contacts,STILL,52.32404901000113,4.9545215381811865,0,3,True,0.002425,1,0,21
2018-06-14 13:46:10,Phone,STILL,52.32404901000113,4.9545215381811865,0,3,True,0.0069,1,0,21
2018-06-14 13:48:15,Phone,STILL,52.32404901000113,4.9545215381811865,0,3,True,0.0036,1,0,21
2018-06-14 13:48:19,launcher instance,STILL,52.32404901000113,4.9545215381811865,0,3,True,0.004175,1,0,21
2018-06-14 13:48:21,WhatsApp,STILL,52.32404901000113,4.9545215381811865,0,3,True,0.00445,1,0,21
2018-06-14 13:55:42,WhatsApp,STILL,52.323824101138115,4.955073722009406,0,3,True,0.0065,1,0,21
2018-06-14 13:55:59,WhatsApp,STILL,52.323996463677865,4.955059816179898,0,3,True,0.0018,1,0,21
2018-06-14 13:56:23,launcher instance,STILL,52.323996463677865,4.955059816179898,0,3,True,0.001425,1,0,21
2018-06-14 13:56:25,Contacts,STILL,52.323996463677865,4.955059816179898,0,3,True,0.006475,1,0,21
2018-06-14 13:56:27,Phone,STILL,52.323996463677865,4.955059816179898,0,3,True,0.00655,1,0,21
2018-06-14 13:57:59,Phone,STILL,52.323996463677865,4.955059816179898,0,3,True,0.006475,1,0,21
2018-06-14 13:58:03,Contacts,STILL,52.323996463677865,4.955059816179898,0,3,True,0.0065,1,0,21
2018-06-14 13:59:04,Contacts,STILL,52.32363537388731,4.9546898651429645,0,3,True,0.00115,1,0,21
2018-06-14 13:59:08,Phone,STILL,52.32363537388731,4.9546898651429645,0,3,True,0.006625,1,0,21
2018-06-14 13:59:32,Contacts,STILL,52.323470148235366,4.9547830030181705,0,3,True,0.006625,1,0,21
2018-06-14 14:03:43,Contacts,STILL,52.323470148235366,4.9547830030181705,0,3,True,0.002625,1,0,21
2018-06-14 14:03:49,WhatsApp,STILL,52.323470148235366,4.9547830030181705,0,3,True,0.00335,1,0,21
2018-06-14 14:04:10,WhatsApp,STILL,52.32389217012857,4.9548956829970985,0,3,True,0.00665,1,0,21
2018-06-14 14:07:55,WhatsApp,STILL,52.32389217012857,4.9548956829970985,0,3,True,0.006875,1,0,21
2018-06-14 14:08:10,WhatsApp,STILL,52.323946058732346,4.955190591772915,0,1,True,0.005125,1,0,21
2018-06-14 14:09:48,WhatsApp,STILL,52.323946058732346,4.955190591772915,0,1,True,0.002525,1,0,21
2018-06-14 14:09:54,launcher instance,STILL,52.323946058732346,4.955190591772915,0,1,True,0.0022,1,0,21
2018-06-14 14:09:56,WhatsApp,STILL,52.323946058732346,4.955190591772915,0,1,True,0.0016,1,0,21
2018-06-14 14:13:27,Bixby Home,STILL,52.32365849315907,4.9547952206106505,0,1,True,0.0042,1,0,21
2018-06-14 14:13:29,launcher instance,STILL,52.32365849315907,4.9547952206106505,0,1,True,0.003,1,0,21
2018-06-14 14:13:31,WhatsApp,STILL,52.32365849315907,4.9547952206106505,0,1,True,0.003275,1,0,21
2018-06-14 14:13:55,launcher instance,STILL,52.32386843642004,4.954546833744543,0,1,True,0.0024,1,0,21
2018-06-14 14:14:26,launcher instance,STILL,52.32386843642004,4.954546833744543,0,1,True,0.004725,1,0,21
2018-06-14 14:15:59,launcher instance,WALKING,52.32379019618365,4.954122003451406,0,3,True,0.002375,1,0,21
2018-06-14 14:19:04,launcher instance,WALKING,52.32376420362746,4.954900047350336,0,1,True,0.00175,1,0,21
2018-06-14 14:19:08,WhatsApp,WALKING,52.32376420362746,4.954900047350336,0,1,True,0.0026,1,0,21
2018-06-14 14:35:14,WhatsApp,STILL,52.32374691588378,4.954328278323577,0,1,True,0.003875,1,0,21
2018-06-14 14:35:27,WhatsApp,STILL,52.32374691588378,4.954328278323577,0,1,True,0.00485,1,0,21
2018-06-14 14:49:21,WhatsApp,STILL,52.32374691588378,4.954328278323577,0,1,True,0.002675,1,0,21
2018-06-14 14:51:50,WhatsApp,STILL,52.32374691588378,4.954328278323577,0,1,True,0.000925,1,0,21
2018-06-14 14:52:42,WhatsApp,STILL,52.32342758631256,4.9547537967757025,0,1,True,0.00165,1,0,21
2018-06-14 14:53:42,WhatsApp,STILL,52.323880909285926,4.955905371815043,0,3,True,0.0024,1,0,21
2018-06-14 14:53:48,launcher instance,STILL,52.323880909285926,4.955905371815043,0,3,True,0.002275,1,0,21
2018-06-14 14:53:50,WhatsApp,STILL,52.323880909285926,4.955905371815043,0,3,True,0.0017,1,0,21
2018-06-14 14:54:44,WhatsApp,STILL,52.323979531684245,4.954277953051156,0,3,True,0.001375,1,0,21
2018-06-14 14:54:52,Contacts,STILL,52.323979531684245,4.954277953051156,0,3,True,0.002275,1,0,21
2018-06-14 14:54:54,Phone,STILL,52.323979531684245,4.954277953051156,0,3,True,0.00675,1,0,21
2018-06-14 14:55:04,Contacts,STILL,52.323923280543916,4.954370955329832,0,3,True,0.00665,1,0,21
2018-06-14 14:55:08,Phone,STILL,52.323923280543916,4.954370955329832,0,3,True,0.0067,1,0,21
2018-06-14 14:55:28,Contacts,STILL,52.323923280543916,4.954370955329832,0,3,True,0.00675,1,0,21
2018-06-14 14:56:16,Contacts,STILL,52.323923280543916,4.954370955329832,0,3,True,0.003775,1,0,21
2018-06-14 14:56:20,Phone,STILL,52.323923280543916,4.954370955329832,0,3,True,0.00185,1,0,21
2018-06-14 14:56:44,launcher instance,STILL,52.323923280543916,4.954370955329832,0,3,True,0.00225,1,0,21
2018-06-14 14:56:46,WhatsApp,STILL,52.323923280543916,4.954370955329832,0,3,True,0.0016,1,0,21
2018-06-14 15:05:27,WhatsApp,STILL,52.32419310739944,4.9518120187310535,0,1,True,0.0019,1,0,21
2018-06-14 15:05:29,launcher instance,STILL,52.32419310739944,4.9518120187310535,0,1,True,0.001625,1,0,21
2018-06-14 15:05:31,WhatsApp,STILL,52.32419310739944,4.9518120187310535,0,1,True,0.0016,1,0,21
2018-06-14 15:05:58,WhatsApp,STILL,52.323793922403155,4.951852269858006,0,1,True,0.001825,1,0,21
2018-06-14 15:06:00,Contacts,STILL,52.323793922403155,4.951852269858006,0,1,True,0.00115,1,0,21
2018-06-14 15:06:04,Phone,STILL,52.32406287136354,4.954152091454287,0,1,True,0.00015,1,0,21
2018-06-14 15:06:30,Contacts,STILL,52.32406287136354,4.954152091454287,0,1,True,0.00295,1,0,21
2018-06-14 15:06:32,Phone,STILL,52.32406287136354,4.954152091454287,0,1,True,0.000125,1,0,21
2018-06-14 15:06:44,Contacts,STILL,52.32406287136354,4.954152091454287,0,1,True,0.0012,1,0,21
2018-06-14 15:06:46,Phone,STILL,52.32406287136354,4.954152091454287,0,1,True,0.000175,1,0,21
2018-06-14 15:28:39,Contacts,STILL,52.32406287136354,4.954152091454287,0,1,True,0.008,1,0,22
